"country","subregion","date","lat","long","confirmed","dead","recovered","new_cases"
"Paraguay",NA,2020-01-24,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-01-25,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-01-26,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-01-27,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-01-28,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-01-29,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-01-30,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-01-31,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-02-01,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-02-02,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-02-03,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-02-04,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-02-05,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-02-06,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-02-07,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-02-08,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-02-09,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-02-10,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-02-11,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-02-12,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-02-13,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-02-14,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-02-15,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-02-16,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-02-17,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-02-18,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-02-19,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-02-20,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-02-21,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-02-22,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-02-23,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-02-24,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-02-25,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-02-26,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-02-27,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-02-28,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-02-29,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-03-01,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-03-02,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-03-03,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-03-04,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-03-05,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-03-06,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-03-07,-23.4425,-58.4438,0,0,0,0
"Paraguay",NA,2020-03-08,-23.4425,-58.4438,1,0,0,1
"Paraguay",NA,2020-03-09,-23.4425,-58.4438,1,0,0,0
"Paraguay",NA,2020-03-10,-23.4425,-58.4438,1,0,0,0
"Paraguay",NA,2020-03-11,-23.4425,-58.4438,5,0,0,4
"Paraguay",NA,2020-03-12,-23.4425,-58.4438,5,0,0,0
"Paraguay",NA,2020-03-13,-23.4425,-58.4438,6,0,0,1
"Paraguay",NA,2020-03-14,-23.4425,-58.4438,6,0,0,0
"Paraguay",NA,2020-03-15,-23.4425,-58.4438,6,0,0,0
"Paraguay",NA,2020-03-16,-23.4425,-58.4438,8,0,0,2
"Paraguay",NA,2020-03-17,-23.4425,-58.4438,9,0,0,1
"Paraguay",NA,2020-03-18,-23.4425,-58.4438,11,0,0,2
"Paraguay",NA,2020-03-19,-23.4425,-58.4438,11,0,0,0
"Paraguay",NA,2020-03-20,-23.4425,-58.4438,13,0,0,2
"Paraguay",NA,2020-03-21,-23.4425,-58.4438,18,1,0,5
"Paraguay",NA,2020-03-22,-23.4425,-58.4438,22,1,0,4
"Paraguay",NA,2020-03-23,-23.4425,-58.4438,22,1,0,0
"Paraguay",NA,2020-03-24,-23.4425,-58.4438,27,2,0,5
"Paraguay",NA,2020-03-25,-23.4425,-58.4438,37,3,0,10
"Paraguay",NA,2020-03-26,-23.4425,-58.4438,41,3,0,4
"Paraguay",NA,2020-03-27,-23.4425,-58.4438,52,3,1,11
"Paraguay",NA,2020-03-28,-23.4425,-58.4438,56,3,1,4
"Paraguay",NA,2020-03-29,-23.4425,-58.4438,59,3,1,3
"Paraguay",NA,2020-03-30,-23.4425,-58.4438,64,3,1,5
"Paraguay",NA,2020-03-31,-23.4425,-58.4438,65,3,1,1
"Paraguay",NA,2020-04-01,-23.4425,-58.4438,69,3,1,4
"Paraguay",NA,2020-04-02,-23.4425,-58.4438,77,3,2,8
"Paraguay",NA,2020-04-03,-23.4425,-58.4438,92,3,6,15
"Paraguay",NA,2020-04-04,-23.4425,-58.4438,96,3,12,4
"Paraguay",NA,2020-04-05,-23.4425,-58.4438,104,3,12,8
"Paraguay",NA,2020-04-06,-23.4425,-58.4438,113,5,12,9
"Paraguay",NA,2020-04-07,-23.4425,-58.4438,115,5,15,2
"Paraguay",NA,2020-04-08,-23.4425,-58.4438,119,5,15,4
"Paraguay",NA,2020-04-09,-23.4425,-58.4438,124,5,18,5
"Paraguay",NA,2020-04-10,-23.4425,-58.4438,129,6,18,5
"Paraguay",NA,2020-04-11,-23.4425,-58.4438,133,6,18,4
"Paraguay",NA,2020-04-12,-23.4425,-58.4438,134,6,22,1
"Paraguay",NA,2020-04-13,-23.4425,-58.4438,147,6,22,13
"Paraguay",NA,2020-04-14,-23.4425,-58.4438,159,7,22,12
"Paraguay",NA,2020-04-15,-23.4425,-58.4438,161,8,23,2
"Paraguay",NA,2020-04-16,-23.4425,-58.4438,174,8,30,13
"Paraguay",NA,2020-04-17,-23.4425,-58.4438,199,8,30,25
"Paraguay",NA,2020-04-18,-23.4425,-58.4438,202,8,35,3
"Paraguay",NA,2020-04-19,-23.4425,-58.4438,206,8,41,4
"Paraguay",NA,2020-04-20,-23.4425,-58.4438,208,8,46,2
"Paraguay",NA,2020-04-21,-23.4425,-58.4438,208,8,53,0
"Paraguay",NA,2020-04-22,-23.4425,-58.4438,213,9,62,5
"Paraguay",NA,2020-04-23,-23.4425,-58.4438,213,9,67,0
"Paraguay",NA,2020-04-24,-23.4425,-58.4438,223,9,78,10
"Paraguay",NA,2020-04-25,-23.4425,-58.4438,228,9,85,5
"Paraguay",NA,2020-04-26,-23.4425,-58.4438,228,9,85,0
"Paraguay",NA,2020-04-27,-23.4425,-58.4438,228,9,93,0
"Paraguay",NA,2020-04-28,-23.4425,-58.4438,239,9,102,11
"Paraguay",NA,2020-04-29,-23.4425,-58.4438,239,9,102,0
"Paraguay",NA,2020-04-30,-23.4425,-58.4438,266,10,113,27
"Paraguay",NA,2020-05-01,-23.4425,-58.4438,333,10,115,67
"Paraguay",NA,2020-05-02,-23.4425,-58.4438,370,10,119,37
"Paraguay",NA,2020-05-03,-23.4425,-58.4438,396,10,126,26
"Paraguay",NA,2020-05-04,-23.4425,-58.4438,415,10,130,19
"Paraguay",NA,2020-05-05,-23.4425,-58.4438,431,10,135,16
"Paraguay",NA,2020-05-06,-23.4425,-58.4438,440,10,142,9
"Paraguay",NA,2020-05-07,-23.4425,-58.4438,462,10,148,22
"Peru",NA,2020-01-22,-9.19,-75.0152,0,0,0,NA
"Peru",NA,2020-01-23,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-01-24,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-01-25,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-01-26,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-01-27,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-01-28,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-01-29,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-01-30,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-01-31,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-02-01,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-02-02,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-02-03,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-02-04,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-02-05,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-02-06,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-02-07,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-02-08,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-02-09,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-02-10,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-02-11,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-02-12,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-02-13,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-02-14,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-02-15,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-02-16,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-02-17,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-02-18,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-02-19,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-02-20,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-02-21,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-02-22,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-02-23,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-02-24,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-02-25,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-02-26,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-02-27,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-02-28,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-02-29,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-03-01,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-03-02,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-03-03,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-03-04,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-03-05,-9.19,-75.0152,0,0,0,0
"Peru",NA,2020-03-06,-9.19,-75.0152,1,0,0,1
"Peru",NA,2020-03-07,-9.19,-75.0152,1,0,0,0
"Peru",NA,2020-03-08,-9.19,-75.0152,6,0,0,5
"Peru",NA,2020-03-09,-9.19,-75.0152,7,0,0,1
"Peru",NA,2020-03-10,-9.19,-75.0152,11,0,0,4
"Peru",NA,2020-03-11,-9.19,-75.0152,11,0,0,0
"Peru",NA,2020-03-12,-9.19,-75.0152,15,0,0,4
"Peru",NA,2020-03-13,-9.19,-75.0152,28,0,0,13
"Peru",NA,2020-03-14,-9.19,-75.0152,38,0,0,10
"Peru",NA,2020-03-15,-9.19,-75.0152,43,0,0,5
"Peru",NA,2020-03-16,-9.19,-75.0152,86,0,0,43
"Peru",NA,2020-03-17,-9.19,-75.0152,117,0,1,31
"Peru",NA,2020-03-18,-9.19,-75.0152,145,0,1,28
"Peru",NA,2020-03-19,-9.19,-75.0152,234,0,1,89
"Peru",NA,2020-03-20,-9.19,-75.0152,234,3,1,0
"Peru",NA,2020-03-21,-9.19,-75.0152,318,5,1,84
"Peru",NA,2020-03-22,-9.19,-75.0152,363,5,1,45
"Peru",NA,2020-03-23,-9.19,-75.0152,395,5,1,32
"Peru",NA,2020-03-24,-9.19,-75.0152,416,7,1,21
"Peru",NA,2020-03-25,-9.19,-75.0152,480,9,1,64
"Peru",NA,2020-03-26,-9.19,-75.0152,580,9,14,100
"Peru",NA,2020-03-27,-9.19,-75.0152,635,11,16,55
"Peru",NA,2020-03-28,-9.19,-75.0152,671,16,16,36
"Peru",NA,2020-03-29,-9.19,-75.0152,852,18,16,181
"Peru",NA,2020-03-30,-9.19,-75.0152,950,24,53,98
"Peru",NA,2020-03-31,-9.19,-75.0152,1065,30,394,115
"Peru",NA,2020-04-01,-9.19,-75.0152,1323,38,394,258
"Peru",NA,2020-04-02,-9.19,-75.0152,1414,55,537,91
"Peru",NA,2020-04-03,-9.19,-75.0152,1595,61,537,181
"Peru",NA,2020-04-04,-9.19,-75.0152,1746,73,914,151
"Peru",NA,2020-04-05,-9.19,-75.0152,2281,83,989,535
"Peru",NA,2020-04-06,-9.19,-75.0152,2561,92,997,280
"Peru",NA,2020-04-07,-9.19,-75.0152,2954,107,1301,393
"Peru",NA,2020-04-08,-9.19,-75.0152,4342,121,1333,1388
"Peru",NA,2020-04-09,-9.19,-75.0152,5256,138,1438,914
"Peru",NA,2020-04-10,-9.19,-75.0152,5897,169,1569,641
"Peru",NA,2020-04-11,-9.19,-75.0152,6848,181,1739,951
"Peru",NA,2020-04-12,-9.19,-75.0152,7519,193,1798,671
"Peru",NA,2020-04-13,-9.19,-75.0152,9784,216,2642,2265
"Peru",NA,2020-04-14,-9.19,-75.0152,10303,230,2869,519
"Peru",NA,2020-04-15,-9.19,-75.0152,11475,254,3108,1172
"Peru",NA,2020-04-16,-9.19,-75.0152,12491,274,6120,1016
"Peru",NA,2020-04-17,-9.19,-75.0152,13489,300,6541,998
"Peru",NA,2020-04-18,-9.19,-75.0152,14420,348,6684,931
"Peru",NA,2020-04-19,-9.19,-75.0152,15628,400,6811,1208
"Peru",NA,2020-04-20,-9.19,-75.0152,16325,445,6968,697
"Peru",NA,2020-04-21,-9.19,-75.0152,17837,484,6982,1512
"Peru",NA,2020-04-22,-9.19,-75.0152,19250,530,7027,1413
"Peru",NA,2020-04-23,-9.19,-75.0152,20914,572,7422,1664
"Peru",NA,2020-04-24,-9.19,-75.0152,21648,634,7496,734
"Peru",NA,2020-04-25,-9.19,-75.0152,25331,700,7797,3683
"Peru",NA,2020-04-26,-9.19,-75.0152,27517,728,8088,2186
"Peru",NA,2020-04-27,-9.19,-75.0152,28699,782,8425,1182
"Peru",NA,2020-04-28,-9.19,-75.0152,31190,854,9179,2491
"Peru",NA,2020-04-29,-9.19,-75.0152,33931,943,10037,2741
"Peru",NA,2020-04-30,-9.19,-75.0152,36976,1051,10405,3045
"Peru",NA,2020-05-01,-9.19,-75.0152,40459,1124,11129,3483
"Peru",NA,2020-05-02,-9.19,-75.0152,42534,1200,12434,2075
"Peru",NA,2020-05-03,-9.19,-75.0152,45928,1286,13550,3394
"Peru",NA,2020-05-04,-9.19,-75.0152,47372,1344,14427,1444
"Peru",NA,2020-05-05,-9.19,-75.0152,51189,1444,15413,3817
"Peru",NA,2020-05-06,-9.19,-75.0152,54817,1533,17527,3628
"Peru",NA,2020-05-07,-9.19,-75.0152,58526,1627,18388,3709
"Philippines",NA,2020-01-22,13,122,0,0,0,NA
"Philippines",NA,2020-01-23,13,122,0,0,0,0
"Philippines",NA,2020-01-24,13,122,0,0,0,0
"Philippines",NA,2020-01-25,13,122,0,0,0,0
"Philippines",NA,2020-01-26,13,122,0,0,0,0
"Philippines",NA,2020-01-27,13,122,0,0,0,0
"Philippines",NA,2020-01-28,13,122,0,0,0,0
"Philippines",NA,2020-01-29,13,122,0,0,0,0
"Philippines",NA,2020-01-30,13,122,1,0,0,1
"Philippines",NA,2020-01-31,13,122,1,0,0,0
"Philippines",NA,2020-02-01,13,122,1,0,0,0
"Philippines",NA,2020-02-02,13,122,2,1,0,1
"Philippines",NA,2020-02-03,13,122,2,1,0,0
"Philippines",NA,2020-02-04,13,122,2,1,0,0
"Philippines",NA,2020-02-05,13,122,2,1,0,0
"Philippines",NA,2020-02-06,13,122,2,1,0,0
"Philippines",NA,2020-02-07,13,122,3,1,0,1
"Philippines",NA,2020-02-08,13,122,3,1,0,0
"Philippines",NA,2020-02-09,13,122,3,1,0,0
"Philippines",NA,2020-02-10,13,122,3,1,0,0
"Philippines",NA,2020-02-11,13,122,3,1,0,0
"Philippines",NA,2020-02-12,13,122,3,1,1,0
"Philippines",NA,2020-02-13,13,122,3,1,1,0
"Philippines",NA,2020-02-14,13,122,3,1,1,0
"Philippines",NA,2020-02-15,13,122,3,1,1,0
"Philippines",NA,2020-02-16,13,122,3,1,1,0
"Philippines",NA,2020-02-17,13,122,3,1,1,0
"Philippines",NA,2020-02-18,13,122,3,1,1,0
"Philippines",NA,2020-02-19,13,122,3,1,1,0
"Philippines",NA,2020-02-20,13,122,3,1,1,0
"Philippines",NA,2020-02-21,13,122,3,1,1,0
"Philippines",NA,2020-02-22,13,122,3,1,1,0
"Philippines",NA,2020-02-23,13,122,3,1,1,0
"Philippines",NA,2020-02-24,13,122,3,1,1,0
"Philippines",NA,2020-02-25,13,122,3,1,1,0
"Philippines",NA,2020-02-26,13,122,3,1,1,0
"Philippines",NA,2020-02-27,13,122,3,1,1,0
"Philippines",NA,2020-02-28,13,122,3,1,1,0
"Philippines",NA,2020-02-29,13,122,3,1,1,0
"Philippines",NA,2020-03-01,13,122,3,1,1,0
"Philippines",NA,2020-03-02,13,122,3,1,1,0
"Philippines",NA,2020-03-03,13,122,3,1,1,0
"Philippines",NA,2020-03-04,13,122,3,1,1,0
"Philippines",NA,2020-03-05,13,122,3,1,1,0
"Philippines",NA,2020-03-06,13,122,5,1,1,2
"Philippines",NA,2020-03-07,13,122,6,1,1,1
"Philippines",NA,2020-03-08,13,122,10,1,1,4
"Philippines",NA,2020-03-09,13,122,20,1,1,10
"Philippines",NA,2020-03-10,13,122,33,1,2,13
"Philippines",NA,2020-03-11,13,122,49,1,2,16
"Philippines",NA,2020-03-12,13,122,52,2,2,3
"Philippines",NA,2020-03-13,13,122,64,5,2,12
"Philippines",NA,2020-03-14,13,122,111,8,2,47
"Philippines",NA,2020-03-15,13,122,140,11,2,29
"Philippines",NA,2020-03-16,13,122,142,12,2,2
"Philippines",NA,2020-03-17,13,122,187,12,5,45
"Philippines",NA,2020-03-18,13,122,202,19,5,15
"Philippines",NA,2020-03-19,13,122,217,17,8,15
"Philippines",NA,2020-03-20,13,122,230,18,8,13
"Philippines",NA,2020-03-21,13,122,307,19,13,77
"Philippines",NA,2020-03-22,13,122,380,25,17,73
"Philippines",NA,2020-03-23,13,122,462,33,17,82
"Philippines",NA,2020-03-24,13,122,552,35,20,90
"Philippines",NA,2020-03-25,13,122,636,38,26,84
"Philippines",NA,2020-03-26,13,122,707,45,28,71
"Philippines",NA,2020-03-27,13,122,803,54,31,96
"Philippines",NA,2020-03-28,13,122,1075,68,35,272
"Philippines",NA,2020-03-29,13,122,1418,71,42,343
"Philippines",NA,2020-03-30,13,122,1546,78,42,128
"Philippines",NA,2020-03-31,13,122,2084,88,49,538
"Philippines",NA,2020-04-01,13,122,2311,96,50,227
"Philippines",NA,2020-04-02,13,122,2633,107,51,322
"Philippines",NA,2020-04-03,13,122,3018,136,52,385
"Philippines",NA,2020-04-04,13,122,3094,144,57,76
"Philippines",NA,2020-04-05,13,122,3246,152,64,152
"Philippines",NA,2020-04-06,13,122,3660,163,73,414
"Philippines",NA,2020-04-07,13,122,3764,177,84,104
"Philippines",NA,2020-04-08,13,122,3870,182,96,106
"Philippines",NA,2020-04-09,13,122,4076,203,124,206
"Philippines",NA,2020-04-10,13,122,4195,221,140,119
"Philippines",NA,2020-04-11,13,122,4428,247,157,233
"Philippines",NA,2020-04-12,13,122,4648,297,197,220
"Philippines",NA,2020-04-13,13,122,4932,315,242,284
"Philippines",NA,2020-04-14,13,122,5223,335,295,291
"Philippines",NA,2020-04-15,13,122,5453,349,353,230
"Philippines",NA,2020-04-16,13,122,5660,362,435,207
"Philippines",NA,2020-04-17,13,122,5878,387,487,218
"Philippines",NA,2020-04-18,13,122,6087,397,516,209
"Philippines",NA,2020-04-19,13,122,6259,409,572,172
"Philippines",NA,2020-04-20,13,122,6459,428,613,200
"Philippines",NA,2020-04-21,13,122,6599,437,654,140
"Philippines",NA,2020-04-22,13,122,6710,446,693,111
"Philippines",NA,2020-04-23,13,122,6981,462,722,271
"Philippines",NA,2020-04-24,13,122,7192,477,762,211
"Philippines",NA,2020-04-25,13,122,7294,494,792,102
"Philippines",NA,2020-04-26,13,122,7579,501,862,285
"Philippines",NA,2020-04-27,13,122,7777,511,932,198
"Philippines",NA,2020-04-28,13,122,7958,530,975,181
"Philippines",NA,2020-04-29,13,122,8212,558,1023,254
"Philippines",NA,2020-04-30,13,122,8488,568,1043,276
"Philippines",NA,2020-05-01,13,122,8772,579,1084,284
"Philippines",NA,2020-05-02,13,122,8928,603,1124,156
"Philippines",NA,2020-05-03,13,122,9223,607,1214,295
"Philippines",NA,2020-05-04,13,122,9485,623,1315,262
"Philippines",NA,2020-05-05,13,122,9684,637,1408,199
"Philippines",NA,2020-05-06,13,122,10004,658,1506,320
"Philippines",NA,2020-05-07,13,122,10343,685,1618,339
"Poland",NA,2020-01-22,51.9194,19.1451,0,0,0,NA
"Poland",NA,2020-01-23,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-01-24,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-01-25,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-01-26,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-01-27,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-01-28,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-01-29,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-01-30,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-01-31,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-02-01,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-02-02,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-02-03,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-02-04,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-02-05,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-02-06,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-02-07,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-02-08,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-02-09,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-02-10,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-02-11,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-02-12,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-02-13,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-02-14,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-02-15,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-02-16,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-02-17,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-02-18,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-02-19,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-02-20,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-02-21,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-02-22,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-02-23,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-02-24,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-02-25,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-02-26,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-02-27,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-02-28,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-02-29,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-03-01,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-03-02,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-03-03,51.9194,19.1451,0,0,0,0
"Poland",NA,2020-03-04,51.9194,19.1451,1,0,0,1
"Poland",NA,2020-03-05,51.9194,19.1451,1,0,0,0
"Poland",NA,2020-03-06,51.9194,19.1451,5,0,0,4
"Poland",NA,2020-03-07,51.9194,19.1451,5,0,0,0
"Poland",NA,2020-03-08,51.9194,19.1451,11,0,0,6
"Poland",NA,2020-03-09,51.9194,19.1451,16,0,0,5
"Poland",NA,2020-03-10,51.9194,19.1451,22,0,0,6
"Poland",NA,2020-03-11,51.9194,19.1451,31,0,0,9
"Poland",NA,2020-03-12,51.9194,19.1451,49,1,0,18
"Poland",NA,2020-03-13,51.9194,19.1451,68,2,0,19
"Poland",NA,2020-03-14,51.9194,19.1451,103,3,0,35
"Poland",NA,2020-03-15,51.9194,19.1451,119,3,0,16
"Poland",NA,2020-03-16,51.9194,19.1451,177,4,13,58
"Poland",NA,2020-03-17,51.9194,19.1451,238,5,13,61
"Poland",NA,2020-03-18,51.9194,19.1451,251,5,13,13
"Poland",NA,2020-03-19,51.9194,19.1451,355,5,1,104
"Poland",NA,2020-03-20,51.9194,19.1451,425,5,1,70
"Poland",NA,2020-03-21,51.9194,19.1451,536,5,1,111
"Poland",NA,2020-03-22,51.9194,19.1451,634,7,1,98
"Poland",NA,2020-03-23,51.9194,19.1451,749,8,1,115
"Poland",NA,2020-03-24,51.9194,19.1451,901,10,1,152
"Poland",NA,2020-03-25,51.9194,19.1451,1051,14,7,150
"Poland",NA,2020-03-26,51.9194,19.1451,1221,16,7,170
"Poland",NA,2020-03-27,51.9194,19.1451,1389,16,7,168
"Poland",NA,2020-03-28,51.9194,19.1451,1638,18,7,249
"Poland",NA,2020-03-29,51.9194,19.1451,1862,22,7,224
"Poland",NA,2020-03-30,51.9194,19.1451,2055,31,7,193
"Poland",NA,2020-03-31,51.9194,19.1451,2311,33,7,256
"Poland",NA,2020-04-01,51.9194,19.1451,2554,43,47,243
"Poland",NA,2020-04-02,51.9194,19.1451,2946,57,56,392
"Poland",NA,2020-04-03,51.9194,19.1451,3383,71,56,437
"Poland",NA,2020-04-04,51.9194,19.1451,3627,79,116,244
"Poland",NA,2020-04-05,51.9194,19.1451,4102,94,134,475
"Poland",NA,2020-04-06,51.9194,19.1451,4413,107,162,311
"Poland",NA,2020-04-07,51.9194,19.1451,4848,129,191,435
"Poland",NA,2020-04-08,51.9194,19.1451,5205,159,222,357
"Poland",NA,2020-04-09,51.9194,19.1451,5575,174,284,370
"Poland",NA,2020-04-10,51.9194,19.1451,5955,181,318,380
"Poland",NA,2020-04-11,51.9194,19.1451,6356,208,375,401
"Poland",NA,2020-04-12,51.9194,19.1451,6674,232,439,318
"Poland",NA,2020-04-13,51.9194,19.1451,6934,245,487,260
"Poland",NA,2020-04-14,51.9194,19.1451,7202,263,618,268
"Poland",NA,2020-04-15,51.9194,19.1451,7582,286,668,380
"Poland",NA,2020-04-16,51.9194,19.1451,7918,314,774,336
"Poland",NA,2020-04-17,51.9194,19.1451,8379,332,866,461
"Poland",NA,2020-04-18,51.9194,19.1451,8742,347,981,363
"Poland",NA,2020-04-19,51.9194,19.1451,9287,360,1040,545
"Poland",NA,2020-04-20,51.9194,19.1451,9593,380,1133,306
"Poland",NA,2020-04-21,51.9194,19.1451,9856,401,1297,263
"Poland",NA,2020-04-22,51.9194,19.1451,10169,426,1513,313
"Poland",NA,2020-04-23,51.9194,19.1451,10511,454,1740,342
"Poland",NA,2020-04-24,51.9194,19.1451,10892,494,1944,381
"Poland",NA,2020-04-25,51.9194,19.1451,11273,524,2126,381
"Poland",NA,2020-04-26,51.9194,19.1451,11617,535,2265,344
"Poland",NA,2020-04-27,51.9194,19.1451,11902,562,2466,285
"Poland",NA,2020-04-28,51.9194,19.1451,12218,596,2655,316
